session_code,title,session_type,url,speakers,abstract,topics,nvidia_technologies
CWES81655,Build End-to-End Medical AI Workflows With NVIDIA Clara Open Models [CWES81655],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81655/,"Sean Huver (Sr. Manager and Principal ML Engineer, NVIDIA); Maximilian Ofir (Technical Marketing Engineer, NVIDIA GmbH); Daguang Xu (Sr. Research Manager, NVIDIA); Pengfei Guo (Applied Research Scientist, NVIDIA); Andriy Myronenko (Sr. Research Scientist, NVIDIA); Andres Diaz-Pinto (Sr. AI Scientist, NVIDIA); Ahmed Harouni (Technical Marketing Engineer, NVIDIA); Nigel Nelson (Machine Learning Engineer, NVIDIA); Michael Zephyr (Technical Product Manager, NVIDIA); Walter Simson (Machine Learning Engineer, NVIDIA)","Connect with experts on NVIDIA Clara Open Models enabling end-to-end medical AI workflows — from real-time segmentation and synthetic data generation to explainable clinical reasoning and healthcare robotics. Explore deployment strategies across imaging, surgical simulation, and autonomous systems.",Healthcare & Life Sciences,"CUDA, Clara, DGX, Holoscan, Isaac, TensorRT"
CWES81670,Maximize Memory Bandwidth on Modern GPUs [CWES81670],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81670/,"Samuel Mish (DevTech Engineer, NVIDIA); Francis Tseng (Principal Accelerated Computing Architect, NVIDIA); Benedikt Dorschner (Sr. DevTech Engineer, NVIDIA); Kate Clark (Distinguished DevTech Engineer, NVIDIA); Matthew Martineau (Sr. Developer Technology Engineer, NVIDIA)","Struggling to fully utilize GPU memory bandwidth on modern architectures? In this interactive session, NVIDIA engineers will work with you in real time to diagnose and optimize memory-bound kernels. Bring your own code, performance traces, or ideas and get hands-on guidance on loop unrolling, vectorization, prefetching, and asynchronous Tensor Memory Accelerator (TMA) pipelines. Learn to recognize common pitfalls, explore TMA patterns, and apply producer–consumer pipelines to maximize throughput. Walk away with practical, actionable solutions tailored to your workloads.",HPC / Scientific Computing,CUDA
CWES81679,"Turbocharge Your LLM Inference: Expert Strategies for Lightning-Fast, Scalable AI Deployment [CWES81679]",Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81679/,"Haohang Huang (Sr. AI DevTech Engineer, NVIDIA); Nikita Korobov (AI Developer Technology engineer, NVIDIA); Martin Marciniszyn Mehringer (Sr. AI Developer Technology Manager, NVIDIA); Robin Kobus (Developer Technology Engineer, NVIDIA); Julien Debache (AI Developer Technology Engineer, NVIDIA)","Explore cutting-edge methods for accelerating large language model (LLM) inference with NVIDIA technologies. This interactive session dives into deploying and scaling models using TensorRT-LLM with PyTorch integration, alongside modern speculation and quantization techniques that boost efficiency. Learn from NVIDIA experts how to fine-tune inference pipelines, optimize GPU performance, and build scalable, high-throughput deployments across advanced systems like the GB200 NVL72.",All Industries,"CUDA, GB200, TensorRT, vLLM"
CWES81692,Unlock Peak Performance and Stability: End-to-End Benchmarking of AI Infrastructure [CWES81692],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81692/,"Giovanni Mascari (Sr. Solutions Architect - HPC & AI, NVIDIA); Vasileios Karakasis (Sr. Systems Software Engineer, NVIDIA); Sriharsha Niverty (Systems Software Engineer, NVIDIA); Michal Marcinkiewicz (Engineering Manager, Deep Learning Algorithms, NVIDIA); Mohak Chadha (Solutions Architect, NVIDIA); Pramod Kumbhar (Sr. Solutions Architect - HPC & AI, NVIDIA); Patrick Atkinson (Sr. Developer Technology Engineer, NVIDIA)","Delivering peak performance and stability in large-scale AI infrastructure is increasingly challenging as workloads and hardware continuously evolve. This requires rapid, end-to-end benchmarking and performance debugging across every layer of the hardware and software stack. Join this interactive session to connect with NVIDIA experts and learn about the benchmarks, tools, and methodologies we use internally at NVIDIA — and make available to you — to measure, optimize, and operate AI infrastructure at scale.",All Industries,
CWES81740,A Deep Dive Into Omniverse Libraries for OpenUSD and Physical AI Development [CWES81740],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81740/,"Sebastian Misiurek (Sr. Product Manager, Omniverse, NVIDIA); Neelakantan Mani (Sr. Product Manager, Omniverse Physics, NVIDIA); Stephanie Rubenstein (Sr. Product Marketing Manager, NVIDIA); Richard Yarlett (Technical Marketing Engineer, Omniverse, NVIDIA); Brian Harrison (Sr. Director of Product Management Omniverse, NVIDIA)","Join this interactive Q&A session to get direct, actionable advice from NVIDIA's core engineering teams on overcoming the critical developer friction points in building large-scale, physically accurate digital twins for robotics, autonomous vehicles, and manufacturing. This is your unique opportunity to discuss your specific use cases and technical challenges directly with the experts who develop and maintain the core Omniverse libraries and technologies for world simulation, including OpenUSD, PhysX, RTX, and more.",All Industries,Omniverse
CWES81756,"Next-Gen Digital Health Agents for Language, Speech, and Analytics [CWES81756]",Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81756/,"Brad Genereaux (Global Lead, Healthcare Alliances, NVIDIA); Jinhan Wang (NVIDIA); Myung Jae Yoo (NVIDIA); Cedric Steenbeke (HCLS Startups Developer Relations Lead, EMEA, NVIDIA); Chelsea Sumner (Healthcare Startups Lead, Americas, NVIDIA); Arun Venkatesan (Sr. Product Manager, Deep Learning Software, NVIDIA); Reza Negahdar (Sr. Solutions Architect, NVIDIA); Abood Quraini (Technical Marketing Engineering Manager, NVIDIA); Ben Randoing (Technical Marketing Engineer, NVIDIA); Jin Li (Technical Marketing Engineer, NVIDIA); Jonny Hancox (Senior Solution Architect, NVIDIA); Ignacio Sarasua (Solutions Architect, NVIDIA); Seyed-Ahmad Ahmadi (Senior Solutions Architect, NVIDIA); Jiahui Guan (Senior Solution Architect, NVIDIA)","The future of digital health is agentic. Join NVIDIA experts to discuss how AI agents are transforming the ecosystem by bridging the gap between perception and reasoning. Discuss the implementation of advanced pipelines that utilize conversational AI and speech for patient interaction, computer vision for diagnostics, and deep analytics for decision support. Whether you are a researcher or an enterprise developer, engage with our team to understand how NVIDIA NIM, blueprints, and SDKs can help you deploy robust, multi-modal agents that drive real-world clinical, research, revenue cycle, and administrative outcomes.",Healthcare & Life Sciences,"Clara, NIM, RAPIDS, TensorRT, Triton"
CWES81759,Quantum Computing and AI [CWES81759],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81759/,"Monica Van Dieren (Sr. Technical Marketing Engineer, Quantum and HPC, NVIDIA); Jin-Sung Kim (Developer Relations Manager for Quantum Computing, NVIDIA); Mark Wolf (Technical Marketing Engineer, NVIDIA); Elica (Elitsa) Kyoseva (Director of Quantum Algorithm Engineering, NVIDIA)","Join us to discuss how AI is driving key breakthroughs in quantum computing. From discovering new quantum algorithms with generative AI and building AI-based quantum error correction decoders to enabling the low-latency integration of QPUs and AI supercomputing with NVQLink — whatever your interest in quantum computing, we'll show you how AI can accelerate your work. We’ll answer your questions about realizing these capabilities by architecting hybrid workflows with CUDA-Q, and show you how to leverage CUDA-Q Academic to prepare the next generation of experts to drive this convergence.",HPC / Scientific Computing,CUDA
CWES81771,How to Run and Optimize Your Workloads on the NVIDIA Grace and Vera CPUs [CWES81771],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81771/,"Mathias Wagner (Sr. Developer Technology Engineer, NVIDIA); Lukas Alt (Developer Technology Engineer, NVIDIA)","Join us to explore how NVIDIA's latest generation of ARM-based CPUs can boost data center performance and energy efficiency. We'll help you optimize your applications for the current NVIDIA Grace architecture while providing insights into NVIDIA Vera CPU, the next-generation processor based on a custom NVIDIA core — available in the second half 2026. Learn practical strategies to enable your code to run efficiently on these CPUs and understand how to take advantage of the next architectural improvements. We welcome participants interested in evaluating and deploying Grace today, as well as those considering adopting Vera in the future. You should have a foundational understanding of CPU programming. Bring your application-specific and general questions — we're here to help you prepare for both current and future generations of NVIDIA's data center processors.",All Industries,"Grace, Vera"
CWES81817,Best Practices in Building Your AI Factory: Connect With NVIDIA MLOps and AIOps Experts [CWES81817],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81817/,"William Benton (Principal Product Architect, NVIDIA); Nik Spirin (Director, Generative AI and LLMOps Platform, NVIDIA); Erik Bohnhorst (Sr. Product Manager, NVIDIA); Michael Balint (Director, Product Architecture, NVIDIA); Nic Borensztein (Principal Solutions Architect, NVIDIA)","As organizations shift from traditional data center to AI factories, building a full-stack AI infrastructure can be challenging. Connect with NVIDIA experts on how to quickly deploy your AI factories, and learn best practices for your ML/AI workflows.",All Industries,"NIM, NeMo"
CWES81843,The Developer’s Roadmap to Physical AI: Bridging Digital Models and Real-World Systems [CWES81843],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81843/,"Abubakr Karali (Sr. Solutions Architect, NVIDIA); Maycon da Silva Carvalho (Sr. Solutions Architect, NVIDIA); Stephanie Rubenstein (Sr. Product Marketing Manager, NVIDIA); Chiara Refaeuter (Startups Partner Manager, NVIDIA); Cobus Bothma (Sr. Product Manager, NVIDIA)","The era of generative AI has mastered digital content, but the next frontier lies in the physical world. For developers comfortable with LLMs and retrieval-augmented generation (RAG), the leap into physical AI—robotics, autonomous systems, and edge computing—can feel like starting from zero. This session will bridge that gap. We will deconstruct physical AI workflows, showing you how to translate digital reasoning into physical action. We'll explore how to move beyond text-based inputs to incorporate multi-modal sensing and spatial intelligence, turning static models into interactive, real-world agents.",All Industries,"Isaac, Jetson, Omniverse"
CWES81886,CUDA on Windows and WSL [CWES81886],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81886/,"Jalpa Patel (Sr. Systems Software Engineer, NVIDIA); Raphael Boissel (Principal Software Engineer, NVIDIA); Mike Delorme (Sr. Manager, CUDA Software Engineering, NVIDIA)","Join us for a CWE session with the CUDA Windows and WSL engineering group to ask any questions you might have about performance, best practices, and how to leverage some of our new features and new platforms. Bring your questions/requests for customized answers on any topics: WSL containers, tuning programs for MCDM/WDDM, graphics interoperability (DirectX, Vulkan, OpenGL) and AI in games—even some of the most niche memory allocation and optimizations problems, and much more.",HPC / Scientific Computing,CUDA
CWES81905,Accelerate Data Compression and Decompression on GPUs with nvCOMP [CWES81905],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81905/,"Naveen Himthani (Sr. Software Engineer, NVIDIA); Eric Schmidt (Sr. DevTech Engineer, NVIDIA); Makan Taghavi (Sr. Product Manager for Image Processing and Data Compression, NVIDIA); Balazs Nagy (Sr. CUDA Math Libraries Engineer, NVIDIA)","Join NVIDIA experts to discuss GPU-accelerated compression and decompression with nvCOMP and dedicated hardware decompress engines for data analytics, genomics, deep learning, and more. We’ll walk through best practices for offloading decompression to Blackwell’s dedicated engine, show how the latest nvCOMP APIs (including Python APIs) simplify integration into existing CPU and GPU pipelines, and talk through real-world performance tuning patterns.",All Industries,"CUDA, cuDF, nvCOMP"
CWES81912,Reinforcement Learning in the Modern AI Stack [CWES81912],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81912/,"Chris Alexiuk (Deep Learning Developer Advocate, NVIDIA); Shashank Verma (Sr. Technical Marketing Engineer, NVIDIA); Christopher Wing (Senior Product Manager, NVIDIA)","Explore new solutions for navigating the expanding landscape of reinforcement learning (RL) — know when to use RL, which flavor fits your domain, and what tooling accelerates your path to production. Get practical guidance on stacks, environments, and implementation strategies from hands-on practitioners.",All Industries,NeMo
CWES81955,NVIDIA 101: From Chips to Software — How NVIDIA's AI Platform Enables the AI Revolution [CWES81955],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81955/,"Rambo Jacoby (Principal Engineer, NVIDIA)","This session is a continuation of the ""NVIDIA 101: From Chips to Software — How NVIDIA's AI Platform Enables the AI Revolution"" session led by Rambo Jacoby. In this session, you'll get the opportunity to touch and feel NVIDIA's hardware and ask any questions you may have about NVIDIA's platform, and to ask follow up questions from Rambo's earlier session, directly from Rambo himself.",All Industries,"CUDA, Omniverse"
CWES81960,Maximize GPU Resources in Your Virtualized Environment: Best Practices for Sizing and Deployment [CWES81960],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81960/,"Jimmy Rotella (Sr. Solutions Architect, NVIDIA); Anshul Fadnavis (Product Management, NVIDIA); Kelly Siggers (Solution Architect, NVIDIA); Phoebe Lee (Sr. Product Marketing Manager, NVIDIA); Randall Siggers (Sr. Solution Architect, NVIDIA)","Join this interactive session for direct insights and recommendations from NVIDIA specialists on fully utilizing your virtualized GPUs to deploy graphic-intensive apps, digital twin simulations, AI development, and more. Engage with experts who've navigated virtualization complexities, offering practical advice and proven methodologies. Bring your questions and leave with actionable strategies to enhance your virtualized data center operations.",All Industries,Omniverse
CWES82007,Best Practices for Accelerating LLM and VLM Inference With vLLM [CWES82007],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes82007/,"Pavani Majety (Sr. Deep Learning Engineer, Inference, NVIDIA); Benjamin Chislett (Sr. Software Engineer, NVIDIA); Xin Li (Engineering Manager, NVIDIA); Shang Wang (Manager, AI Systems Software, NVIDIA)","Meet with the experts at NVIDIA to learn how to accelerate vLLM inference performance on NVIDIA GPUs. Our experts at NVIDIA help make vLLM more performance and scalable. We cover a diversity of workloads running from DGX spark to NVIDIA GB200 NVL72. Join us for a deep dive in various optimization techniques, including speculative decoding, kernel performance, deployment recipes, reinforcement learning, and open-source software collaborations. Connect with us and share your vLLM use case, and together we'll explore how we can help improve the framework!",All Industries,"CUDA, DGX, GB200, Grace, NCCL, cuBLAS, vLLM"
CWES82212,Boost Data Science Pipelines With Accelerated Libraries [CWES82212],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes82212/,"Nick Becker (Sr. Technical Product Manager, Data Processing Product Management Lead)","Drop into these walk-up office hours to meet the experts building NVIDIA’s CUDA-X data science libraries and talk through your end-to-end pipeline needs. ​Get practical guidance on where cuDF, cuML, cuGraph, and GPU-accelerated Spark can boost productivity in your workflow. ​Discuss how to experiment and scale from DGX Spark to the largest supercomputers, and share feedback that can help shape upcoming releases.",Financial Services,"CUDA, DGX, RAPIDS, cuDF, cuGraph, cuML"
DLIT81642,Accelerate Apache Spark With GPU and AI: A Hands-On Workshop [DLIT81642],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81642/,"Rishi Chandra (Systems Software Engineer, NVIDIA); Navin Kumar (Sr. System Software Engineer, NVIDIA); Hirakendu Das (Principal Software Engineer, NVIDIA)","In this training lab, we'll introduce Aether — a set of automation and AI tools that speed up and reduce the cost of accelerated extract, transform, load and analytics workloads on the RAPIDS Accelerator for Apache Spark. Aether combines automation along with advanced AI tools to automatically test and optimize your Apache Spark workloads with GPU.",All Industries,"CUDA, cuDF, nvCOMP"
DLIT81682,Accelerate Drug Discovery With NVIDIA Libraries and Platforms [DLIT81682],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81682/,"Kristopher Kersten (Technical Marketing Engineer, NVIDIA); Neel Patel (Technical Marketing Engineer, NVIDIA)","The field of drug discovery is increasingly benefiting from AI, helping researchers build efficient predictive and generative workflows that drastically reduce time-to-clinic. NVIDIA accelerates this process with open-source solutions like BioNeMo Recipes, NIM, and Clara Open Models for Digital Biology, providing easy-to-adopt solutions for training and deploying foundation models and agentic AI systems for drug discovery. In this session, we'll demonstrate how the latest NVIDIA accelerated libraries and models streamline AI workflows, accelerate drug discovery, and enable more efficient biomolecular design and analysis.",Healthcare & Life Sciences,"CUDA, Clara, BioNeMo, NVIDIA NIM"
DLIT81700,Accelerate Robot Learning With Isaac Lab and Newton [DLIT81700],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81700/,"Akul Santhosh (Solution Architect, Robotics, NVIDIA); Eric Heiden (Sr. Research Scientist, NVIDIA); Mohammad Mohajerani (Sr. Product Manager, NVIDIA)","This hands-on lab introduces Newton, a GPU-accelerated physics engine. Then we'll integrate Newton with Isaac Lab, showing how they can work together in robot-learning workflows. You'll configure tasks to run on Newton, and train and evaluate policies in Isaac Lab with Newton providing high-fidelity, high-throughput physics. You'll leave knowing how to use Newton for more realistic robotics simulation.",All Industries,Isaac
DLIT82150,Accelerate Video Frame Extraction and Labeling [DLIT82150],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82150/,"Khanh Nguyen (Software Engineer, NVIDIA); Suseella Panguluri (Sr. Manager, NVIDIA); Radha Sri-Tharan (Data Engineer, HitL, NVIDIA)","Learn how to reduce the cost associated with frame extraction for computer vision post-processing using free and publicly-accessible American Sign Language data. Use a novel, open-source framework and contribute to the world's largest dataset.",Media & Entertainment,
DLIT81587,Accelerated Omics and Single-cell Analysis Using NVIDIA GPUs [DLIT81587],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81587/,"Gary Burnett (Technical Marketing Engineer, NVIDIA); Severin Dicks (NVIDIA); T.J. Chen (Product Lead, Genomics, NVIDIA)","The explosion of biological data generation and innovations in AI have opened new frontiers in scientific discovery and biomedicine. With the ability to process vast amounts of biological data, accelerated analysis and foundation model approaches are transforming digital biology. This workshop provides hands-on experience for how accelerated libraries and deep learning models can be leveraged to process and analyze complex biological data. Gain an understanding of the end-to-end process, from how NVIDIA libraries support data generation, pre-processing, and analysis of single-cell data, to how foundation models are being used and evaluated in the life sciences. Get an overview of relevant solutions in digital biology, such as Parabricks, RAPIDS-singlecell (developed by scverse), NVIDIA CUDA-X Data Science Libraries, and Clara Open Models.",Healthcare & Life Sciences,"Clara Parabricks, CUDA-X"
DLIT81567,Accelerating LLM Training and Inferencing With Reduced Precision Format [DLIT81567],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81567/,"Oleg Rybakov (Principal Software Engineer, NVIDIA); Leo Du (Sr. Solutions Architect, Generative AI, NVIDIA); Sergio Perez (Solutions Architect, NVIDIA)","Large-scale LLMs require enormous computational resources, making efficiency crucial for training. Learn how cutting-edge reduced-precision formats such as FP8, MXFP4 and NVFP4 can dramatically accelerate pre-training, post-training, and inference while maintaining accuracy close to full-precision baseline models. You’ll learn how NVIDIA's innovative NVFP4 format better captures dynamic range and reduces quantization error compared to MXFP4. We'll cover techniques including Random Hadamard Transforms, two-dimensional block quantization, stochastic rounding, and strategic placement of higher-precision layers to stabilize training. Gain practical skills with the software tools necessary for quantization-aware training and efficient inference deployment, helping your applications retain accuracy while benefiting from reduced precision.",All Industries,"Cloud / Data Center GPU, CUDA, TensorRT, Hopper, CUDA-X, NeMo, NSight Systems, Blackwell, NVIDIA AI Enterprise"
DLIT81776,Adding Safety and Perception to Industrial Robots [DLIT81776],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81776/,"Sammy Ochoa (Technical Marketing Engineer, NVIDIA); Edward Chan (coming soon, NVIDIA)","Learn to implement functional safety for robots using an ""outside-in"" approach. You will gain deep insight into building collaborative, AI-powered factory environments where vision systems and robotics converge to deliver operational intelligence and safety. We will connect industrial robots to factory-wide sensor infrastructure using NVIDIA Metropolis to build intelligent systems dedicated to robot safety. Through practical exercises, you will create a video analytics AI agent that extends a robot's real-time perception. This agent will enable critical safety features, such as automatic speed adjustments (slowing down or speeding up) and risk mitigation, essential for safe co-bot environments. To enable the outside-in approach for functional safety, this lab spotlights NVIDIA Halos for Outside-In Safety Agents powered by IGX Thor. Intermediate experience with Python, including packages, virtual environments, and scripting Familiarity with computer vision concepts, object detection, and AI inference pipelines Experience with robotics workflows and sensor integration Knowledge of data streaming, real-time analytics, and message-passing architectures",Manufacturing,"Metropolis, IGX"
DLIT82183,Advanced Workload Orchestration With NVIDIA Run:AI [DLIT82183],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82183/,"David Whitehouse (NVIDIA Academy Lab Manager, NVIDIA)","Take the next step in ML performance engineering with a deep dive into advanced orchestration on the NVIDIA Run:AI platform. This lab focuses on maximizing infrastructure efficiency through intelligent scheduling and automation. Explore capabilities such as GPU fractioning, GPU memory swap, and topology-aware multi-node placement—and learn how to apply them to complex distributed training and inference workloads. With hands-on guidance, you’ll build flexible, high-performance pipelines that dramatically improve speed, utilization, and throughput at scale.",All Industries,Mission Control
DLIT81592,"Advancing Multimodal Systems: Alignment, Information Typology, Reasoning, and Cross-Modal Flow [DLIT81592]",Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81592/,"Mireille Fares (Sr. AI Solution Architect, NVIDIA); Andrea Pilzer (HER Solutions Architect, NVIDIA)","This lab explores key principles for advancing multi-modal systems, focusing on multi-modal information typology, alignment, multi-step reasoning, and cross-modal flow. We analyze redundant, unique, and synergistic information, and examine multi-modal alignment through coarse-grained versus fine-grained behavior. The lab then investigates multi-step multi-modality reasoning with external knowledge, where agents integrate images, text, tables, and diagrams to solve complex tasks. Finally, we study multi-modal information flow through cross-modal translation, cross-modal editing, and cross-modal querying, supported by NIM examples for text-to-image generation, semantic image editing, and visual question-answering. Basic understanding of machine learning and deep learning concepts, including embeddings and neural network architectures. Familiarity with multimodal AI concepts, such as combining text, image, and other data modalities. Experience with Python programming and standard ML libraries (e.g., PyTorch, TensorFlow). Basic knowledge of data visualization techniques (e.g., PCA, t-SNE) for interpreting embeddings.",All Industries,
DLIT81800,Assembling Industrial Digital Twins with OpenUSD and NVIDIA Omniverse Libraries [DLIT81800],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81800/,"Jay Axe (Technical Product Manager, NVIDIA); Ernesto Pacheco (coming soon, NVIDIA)","In this hands-on lab, participants will explore how to build industrial digital twins from manufacturing facilities to AI factories, using OpenUSD and NVIDIA Omniverse libraries, drawing on real-world collaboration with industry leaders. The session walks through an end-to-end workflow, from CAD models to full digital twin assembly, demonstrating how manufacturers are transforming design and production through simulation and interoperability.",All Industries,Omniverse
DLIT81639,Automate 3D Data Pipelines With USD Exchange SDK [DLIT81639],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81639/,"Beau Perschall (Director, Omniverse Sim Data Ops, NVIDIA); Andrew Kaufman (Principal Software Engineer, NVIDIA)","In this instructor-led lab, you’ll learn how to build robust OpenUSD-based data pipelines using the USD Exchange SDK, enabling you to leverage your existing 3D software and tools for scalable physical AI workflows. You'll start from common 3D source formats and write Python-based code to extract, transform, and load assets into reusable, modular USD representations suitable for large-scale workflows. Through guided, hands-on exercises, you'll structure 3D content into composable USD assets, apply simulation-ready (“SimReady”) standards, and enrich assets with rigid-body physics that support downstream robotics and simulation workloads. By the end of the lab, you'll have automated an asset conversion pipeline capable of processing large 3D datasets, giving you a practical blueprint you can adapt to your own production environment. Intermediate experience with Python, including working with packages, virtual environments, and basic scripting. Familiarity with content concepts such as meshes, materials, transforms, and scene hierarchies common to 3D modeling applications. Understand command-line usage for running scripts and managing project files. Recommended: Have completed the Learn OpenUSD curriculum (https://docs.nvidia.com/learn-openusd/latest/index.html), covering fundamentals of USD-based scene representation and concepts (stages, layers, prims, and composition). Have basic familiarity with robotics or simulation or general 3D content workflows (for example, using simulation tools or working with physics-enabled assets)",Manufacturing,"RTX GPU, Isaac, Omniverse, DLSS, PhysX, NVIDIA NIM, Blackwell"
DLIT81878,Build a Public Safety Visual Search and Summarization Agent With Palantir AIP [DLIT81878],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81878/,"Nell Barber (Solutions Architect, NVIDIA)","In this hands-on training lab, you'll learn how to supercharge your video workflows by reimagining NVIDIA’s Visual Search and Summarization Agent Blueprint inside Palantir’s Artificial Intelligence Platform (AIP). We’ll demonstrate how to extract visual insights from input video in the form of captions and scene descriptions, and you’ll get your hands dirty processing and indexing those insights for retrieval tasks like summarization and Q&A. You’ll bring it all together by creating an interactive dashboard to view input video alongside timestamped summaries and query your visual agent in natural language. By the end of this lab, you'll know how to transform passive video streams and hours of recordings into active, decision-driving assets, empowering your enterprise to maximize the impact of your visual data without ever writing a single line of code.",Smart Cities / Spaces,
DLIT81774,Build a Video Analytics AI Agent With Vision Language Models [DLIT81774],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81774/,"Sammy Ochoa (Technical Marketing Engineer, NVIDIA)","New vision language models (VLMs) are transforming computer vision with scalable, reasoning zero-shot solutions. Learn about Cosmos Reason — a new open and fully customizable reasoning VLM for physical AI and robotics — that lets robots and vision AI agents reason like humans, using prior knowledge, physics understanding, and common sense to understand and act in the real world. In this lab, you'll build a video analytics AI agent using the NVIDIA Blueprint for Video Search and Summarization (VSS) with Cosmos Reason VLM.",All Industries,"HGX, DeepStream, TensorRT, Metropolis, TAO Toolkit, NVIDIA AI Enterprise, Cosmos"
DLIT81814,Build Agentic Workflows for Financial Applications [DLIT81814],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81814/,"David Williams (Solutions Architect, NVIDIA); Benjamin Wu (Sr. Solutions Architect, NVIDIA)","We'll walk you through how to turn financial services workflows into end‑to‑end AI agents, covering orchestration, tools, retrieval, and guardrails tailored to domain-specific applications in the financial services industry (FSI). Using NVIDIA’s NeMo Agent Toolkit and Blueprints, you'll get hands on to building multi‑agent systems that support use cases such as investment research and agentic commerce.",Financial Services,"NeMo, NVIDIA NIM, NVIDIA AI Enterprise"
DLIT81808,Build Contact-Rich Robot Manipulation Skills With Isaac Lab [DLIT81808],Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit81808/,"Ashwin Varghese Kuruttukulam (coming soon, NVIDIA); Ayusman Saha (coming soon, NVIDIA)","Learn how to develop contact‑rich manipulation policies in Isaac Lab, and deploy them using NVIDIA Isaac ROS. In this hands‑on lab, you will walk through a gear-assembly workflow that uses Isaac Lab to train an insertion policy, and then deploy it in ROS 2, together with perception models (segmentation and 3D pose estimation) and cuMotion for GPU‑accelerated planning. You'll see how to configure an Isaac for Manipulation workflow that begins with a simulated UR robot and depth cameras for training the policy, and then tune to achieve robust, repeatable sim‑to‑real performance on contact‑rich tasks.",All Industries,Isaac
DLIT82006,"Build Cost-Effective, Scalable RAG Pipelines: From Ingestion to Response Generation [DLIT82006]",Training Lab,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-dlit82006/,"Ruchika Kharwar (Product Manager, NVIDIA)","We'll walk you through the full life cycle of a RAG pipeline: data ingestion, chunking and embedding, retrieval orchestration, and response generation, emphasizing robustness techniques such as hybrid retrieval, fallback strategies, caching, and constraint-aware prompting, along with patterns for monitoring quality and detecting drift over time. You'll also explore scaling concerns, including index sharding, cost-aware architecture choices, and aligning RAG design with product requirements and service-level agreements. By the end, you'll have implemented and evaluated a RAG pipeline that balances answer quality, latency, and reliability, providing a template for deploying similar systems in production.",All Industries,"NVIDIA NIM, NVIDIA AI Enterprise, cuVS"
