session_code,title,session_type,url,speakers,abstract,topics,nvidia_technologies
CWES81655,Build End-to-End Medical AI Workflows With NVIDIA Clara Open Models [CWES81655],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81655/,"Sean Huver (Sr. Manager and Principal ML Engineer, NVIDIA); Maximilian Ofir (Technical Marketing Engineer, NVIDIA GmbH); Daguang Xu (Sr. Research Manager, NVIDIA); Pengfei Guo (Applied Research Scientist, NVIDIA); Andriy Myronenko (Sr. Research Scientist, NVIDIA); Andres Diaz-Pinto (Sr. AI Scientist, NVIDIA); Ahmed Harouni (Technical Marketing Engineer, NVIDIA); Nigel Nelson (Machine Learning Engineer, NVIDIA); Michael Zephyr (Technical Product Manager, NVIDIA); Walter Simson (Machine Learning Engineer, NVIDIA)","Connect with experts on NVIDIA Clara Open Models enabling end-to-end medical AI workflows — from real-time segmentation and synthetic data generation to explainable clinical reasoning and healthcare robotics. Explore deployment strategies across imaging, surgical simulation, and autonomous systems.",Healthcare & Life Sciences,"CUDA, Clara, DGX, Holoscan, Isaac, TensorRT"
CWES81670,Maximize Memory Bandwidth on Modern GPUs [CWES81670],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81670/,"Samuel Mish (DevTech Engineer, NVIDIA); Francis Tseng (Principal Accelerated Computing Architect, NVIDIA); Benedikt Dorschner (Sr. DevTech Engineer, NVIDIA); Kate Clark (Distinguished DevTech Engineer, NVIDIA); Matthew Martineau (Sr. Developer Technology Engineer, NVIDIA)","Struggling to fully utilize GPU memory bandwidth on modern architectures? In this interactive session, NVIDIA engineers will work with you in real time to diagnose and optimize memory-bound kernels. Bring your own code, performance traces, or ideas and get hands-on guidance on loop unrolling, vectorization, prefetching, and asynchronous Tensor Memory Accelerator (TMA) pipelines. Learn to recognize common pitfalls, explore TMA patterns, and apply producer–consumer pipelines to maximize throughput. Walk away with practical, actionable solutions tailored to your workloads.",HPC / Scientific Computing,CUDA
CWES81679,"Turbocharge Your LLM Inference: Expert Strategies for Lightning-Fast, Scalable AI Deployment [CWES81679]",Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81679/,"Haohang Huang (Sr. AI DevTech Engineer, NVIDIA); Nikita Korobov (AI Developer Technology engineer, NVIDIA); Martin Marciniszyn Mehringer (Sr. AI Developer Technology Manager, NVIDIA); Robin Kobus (Developer Technology Engineer, NVIDIA); Julien Debache (AI Developer Technology Engineer, NVIDIA)","Explore cutting-edge methods for accelerating large language model (LLM) inference with NVIDIA technologies. This interactive session dives into deploying and scaling models using TensorRT-LLM with PyTorch integration, alongside modern speculation and quantization techniques that boost efficiency. Learn from NVIDIA experts how to fine-tune inference pipelines, optimize GPU performance, and build scalable, high-throughput deployments across advanced systems like the GB200 NVL72.",All Industries,"CUDA, GB200, TensorRT, vLLM"
CWES81692,Unlock Peak Performance and Stability: End-to-End Benchmarking of AI Infrastructure [CWES81692],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81692/,"Giovanni Mascari (Sr. Solutions Architect - HPC & AI, NVIDIA); Vasileios Karakasis (Sr. Systems Software Engineer, NVIDIA); Sriharsha Niverty (Systems Software Engineer, NVIDIA); Michal Marcinkiewicz (Engineering Manager, Deep Learning Algorithms, NVIDIA); Mohak Chadha (Solutions Architect, NVIDIA); Pramod Kumbhar (Sr. Solutions Architect - HPC & AI, NVIDIA); Patrick Atkinson (Sr. Developer Technology Engineer, NVIDIA)","Delivering peak performance and stability in large-scale AI infrastructure is increasingly challenging as workloads and hardware continuously evolve. This requires rapid, end-to-end benchmarking and performance debugging across every layer of the hardware and software stack. Join this interactive session to connect with NVIDIA experts and learn about the benchmarks, tools, and methodologies we use internally at NVIDIA — and make available to you — to measure, optimize, and operate AI infrastructure at scale.",All Industries,
CWES81740,A Deep Dive Into Omniverse Libraries for OpenUSD and Physical AI Development [CWES81740],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81740/,"Sebastian Misiurek (Sr. Product Manager, Omniverse, NVIDIA); Neelakantan Mani (Sr. Product Manager, Omniverse Physics, NVIDIA); Stephanie Rubenstein (Sr. Product Marketing Manager, NVIDIA); Richard Yarlett (Technical Marketing Engineer, Omniverse, NVIDIA); Brian Harrison (Sr. Director of Product Management Omniverse, NVIDIA)","Join this interactive Q&A session to get direct, actionable advice from NVIDIA's core engineering teams on overcoming the critical developer friction points in building large-scale, physically accurate digital twins for robotics, autonomous vehicles, and manufacturing. This is your unique opportunity to discuss your specific use cases and technical challenges directly with the experts who develop and maintain the core Omniverse libraries and technologies for world simulation, including OpenUSD, PhysX, RTX, and more.",All Industries,Omniverse
CWES81756,"Next-Gen Digital Health Agents for Language, Speech, and Analytics [CWES81756]",Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81756/,"Brad Genereaux (Global Lead, Healthcare Alliances, NVIDIA); Jinhan Wang (NVIDIA); Myung Jae Yoo (NVIDIA); Cedric Steenbeke (HCLS Startups Developer Relations Lead, EMEA, NVIDIA); Chelsea Sumner (Healthcare Startups Lead, Americas, NVIDIA); Arun Venkatesan (Sr. Product Manager, Deep Learning Software, NVIDIA); Reza Negahdar (Sr. Solutions Architect, NVIDIA); Abood Quraini (Technical Marketing Engineering Manager, NVIDIA); Ben Randoing (Technical Marketing Engineer, NVIDIA); Jin Li (Technical Marketing Engineer, NVIDIA); Jonny Hancox (Senior Solution Architect, NVIDIA); Ignacio Sarasua (Solutions Architect, NVIDIA); Seyed-Ahmad Ahmadi (Senior Solutions Architect, NVIDIA); Jiahui Guan (Senior Solution Architect, NVIDIA)","The future of digital health is agentic. Join NVIDIA experts to discuss how AI agents are transforming the ecosystem by bridging the gap between perception and reasoning. Discuss the implementation of advanced pipelines that utilize conversational AI and speech for patient interaction, computer vision for diagnostics, and deep analytics for decision support. Whether you are a researcher or an enterprise developer, engage with our team to understand how NVIDIA NIM, blueprints, and SDKs can help you deploy robust, multi-modal agents that drive real-world clinical, research, revenue cycle, and administrative outcomes.",Healthcare & Life Sciences,"Clara, NIM, RAPIDS, TensorRT, Triton"
CWES81759,Quantum Computing and AI [CWES81759],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81759/,"Monica Van Dieren (Sr. Technical Marketing Engineer, Quantum and HPC, NVIDIA); Jin-Sung Kim (Developer Relations Manager for Quantum Computing, NVIDIA); Mark Wolf (Technical Marketing Engineer, NVIDIA); Elica (Elitsa) Kyoseva (Director of Quantum Algorithm Engineering, NVIDIA)","Join us to discuss how AI is driving key breakthroughs in quantum computing. From discovering new quantum algorithms with generative AI and building AI-based quantum error correction decoders to enabling the low-latency integration of QPUs and AI supercomputing with NVQLink — whatever your interest in quantum computing, we'll show you how AI can accelerate your work. We’ll answer your questions about realizing these capabilities by architecting hybrid workflows with CUDA-Q, and show you how to leverage CUDA-Q Academic to prepare the next generation of experts to drive this convergence.",HPC / Scientific Computing,CUDA
CWES81771,How to Run and Optimize Your Workloads on the NVIDIA Grace and Vera CPUs [CWES81771],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81771/,"Mathias Wagner (Sr. Developer Technology Engineer, NVIDIA); Lukas Alt (Developer Technology Engineer, NVIDIA)","Join us to explore how NVIDIA's latest generation of ARM-based CPUs can boost data center performance and energy efficiency. We'll help you optimize your applications for the current NVIDIA Grace architecture while providing insights into NVIDIA Vera CPU, the next-generation processor based on a custom NVIDIA core — available in the second half 2026. Learn practical strategies to enable your code to run efficiently on these CPUs and understand how to take advantage of the next architectural improvements. We welcome participants interested in evaluating and deploying Grace today, as well as those considering adopting Vera in the future. You should have a foundational understanding of CPU programming. Bring your application-specific and general questions — we're here to help you prepare for both current and future generations of NVIDIA's data center processors.",All Industries,"Grace, Vera"
CWES81817,Best Practices in Building Your AI Factory: Connect With NVIDIA MLOps and AIOps Experts [CWES81817],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81817/,"William Benton (Principal Product Architect, NVIDIA); Nik Spirin (Director, Generative AI and LLMOps Platform, NVIDIA); Erik Bohnhorst (Sr. Product Manager, NVIDIA); Michael Balint (Director, Product Architecture, NVIDIA); Nic Borensztein (Principal Solutions Architect, NVIDIA)","As organizations shift from traditional data center to AI factories, building a full-stack AI infrastructure can be challenging. Connect with NVIDIA experts on how to quickly deploy your AI factories, and learn best practices for your ML/AI workflows.",All Industries,"NIM, NeMo"
CWES81843,The Developer’s Roadmap to Physical AI: Bridging Digital Models and Real-World Systems [CWES81843],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81843/,"Abubakr Karali (Sr. Solutions Architect, NVIDIA); Maycon da Silva Carvalho (Sr. Solutions Architect, NVIDIA); Stephanie Rubenstein (Sr. Product Marketing Manager, NVIDIA); Chiara Refaeuter (Startups Partner Manager, NVIDIA); Cobus Bothma (Sr. Product Manager, NVIDIA)","The era of generative AI has mastered digital content, but the next frontier lies in the physical world. For developers comfortable with LLMs and retrieval-augmented generation (RAG), the leap into physical AI—robotics, autonomous systems, and edge computing—can feel like starting from zero. This session will bridge that gap. We will deconstruct physical AI workflows, showing you how to translate digital reasoning into physical action. We'll explore how to move beyond text-based inputs to incorporate multi-modal sensing and spatial intelligence, turning static models into interactive, real-world agents.",All Industries,"Isaac, Jetson, Omniverse"
CWES81886,CUDA on Windows and WSL [CWES81886],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81886/,"Jalpa Patel (Sr. Systems Software Engineer, NVIDIA); Raphael Boissel (Principal Software Engineer, NVIDIA); Mike Delorme (Sr. Manager, CUDA Software Engineering, NVIDIA)","Join us for a CWE session with the CUDA Windows and WSL engineering group to ask any questions you might have about performance, best practices, and how to leverage some of our new features and new platforms. Bring your questions/requests for customized answers on any topics: WSL containers, tuning programs for MCDM/WDDM, graphics interoperability (DirectX, Vulkan, OpenGL) and AI in games—even some of the most niche memory allocation and optimizations problems, and much more.",HPC / Scientific Computing,CUDA
CWES81905,Accelerate Data Compression and Decompression on GPUs with nvCOMP [CWES81905],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81905/,"Naveen Himthani (Sr. Software Engineer, NVIDIA); Eric Schmidt (Sr. DevTech Engineer, NVIDIA); Makan Taghavi (Sr. Product Manager for Image Processing and Data Compression, NVIDIA); Balazs Nagy (Sr. CUDA Math Libraries Engineer, NVIDIA)","Join NVIDIA experts to discuss GPU-accelerated compression and decompression with nvCOMP and dedicated hardware decompress engines for data analytics, genomics, deep learning, and more. We’ll walk through best practices for offloading decompression to Blackwell’s dedicated engine, show how the latest nvCOMP APIs (including Python APIs) simplify integration into existing CPU and GPU pipelines, and talk through real-world performance tuning patterns.",All Industries,"CUDA, cuDF, nvCOMP"
CWES81912,Reinforcement Learning in the Modern AI Stack [CWES81912],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81912/,"Chris Alexiuk (Deep Learning Developer Advocate, NVIDIA); Shashank Verma (Sr. Technical Marketing Engineer, NVIDIA); Christopher Wing (Senior Product Manager, NVIDIA)","Explore new solutions for navigating the expanding landscape of reinforcement learning (RL) — know when to use RL, which flavor fits your domain, and what tooling accelerates your path to production. Get practical guidance on stacks, environments, and implementation strategies from hands-on practitioners.",All Industries,NeMo
CWES81955,NVIDIA 101: From Chips to Software — How NVIDIA's AI Platform Enables the AI Revolution [CWES81955],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81955/,"Rambo Jacoby (Principal Engineer, NVIDIA)","This session is a continuation of the ""NVIDIA 101: From Chips to Software — How NVIDIA's AI Platform Enables the AI Revolution"" session led by Rambo Jacoby. In this session, you'll get the opportunity to touch and feel NVIDIA's hardware and ask any questions you may have about NVIDIA's platform, and to ask follow up questions from Rambo's earlier session, directly from Rambo himself.",All Industries,"CUDA, Omniverse"
CWES81960,Maximize GPU Resources in Your Virtualized Environment: Best Practices for Sizing and Deployment [CWES81960],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes81960/,"Jimmy Rotella (Sr. Solutions Architect, NVIDIA); Anshul Fadnavis (Product Management, NVIDIA); Kelly Siggers (Solution Architect, NVIDIA); Phoebe Lee (Sr. Product Marketing Manager, NVIDIA); Randall Siggers (Sr. Solution Architect, NVIDIA)","Join this interactive session for direct insights and recommendations from NVIDIA specialists on fully utilizing your virtualized GPUs to deploy graphic-intensive apps, digital twin simulations, AI development, and more. Engage with experts who've navigated virtualization complexities, offering practical advice and proven methodologies. Bring your questions and leave with actionable strategies to enhance your virtualized data center operations.",All Industries,Omniverse
CWES82007,Best Practices for Accelerating LLM and VLM Inference With vLLM [CWES82007],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes82007/,"Pavani Majety (Sr. Deep Learning Engineer, Inference, NVIDIA); Benjamin Chislett (Sr. Software Engineer, NVIDIA); Xin Li (Engineering Manager, NVIDIA); Shang Wang (Manager, AI Systems Software, NVIDIA)","Meet with the experts at NVIDIA to learn how to accelerate vLLM inference performance on NVIDIA GPUs. Our experts at NVIDIA help make vLLM more performance and scalable. We cover a diversity of workloads running from DGX spark to NVIDIA GB200 NVL72. Join us for a deep dive in various optimization techniques, including speculative decoding, kernel performance, deployment recipes, reinforcement learning, and open-source software collaborations. Connect with us and share your vLLM use case, and together we'll explore how we can help improve the framework!",All Industries,"CUDA, DGX, GB200, Grace, NCCL, cuBLAS, vLLM"
CWES82212,Boost Data Science Pipelines With Accelerated Libraries [CWES82212],Connect With the Experts,https://www.nvidia.com/gtc/session-catalog/sessions/gtc26-cwes82212/,"Nick Becker (Sr. Technical Product Manager, Data Processing Product Management Lead)","Drop into these walk-up office hours to meet the experts building NVIDIA’s CUDA-X data science libraries and talk through your end-to-end pipeline needs. ​Get practical guidance on where cuDF, cuML, cuGraph, and GPU-accelerated Spark can boost productivity in your workflow. ​Discuss how to experiment and scale from DGX Spark to the largest supercomputers, and share feedback that can help shape upcoming releases.",Financial Services,"CUDA, DGX, RAPIDS, cuDF, cuGraph, cuML"
